32,blue-collar,married,secondary,no,14,yes,no,unknown,2,jun,1,-1,0,unknown,no
26,entrepreneur,single,tertiary,no,81,no,no,cellular,21,jul,3,-1,0,unknown,no
41,self-employed,married,tertiary,no,231,no,no,cellular,7,aug,2,-1,0,unknown,yes
39,technician,married,tertiary,no,1161,yes,no,cellular,9,apr,1,336,1,failure,no
31,blue-collar,married,secondary,no,-45,yes,no,unknown,2,jun,1,-1,0,unknown,no
28,management,single,tertiary,no,231,yes,yes,cellular,25,jul,2,-1,0,unknown,no
31,management,single,secondary,no,36,no,no,cellular,27,aug,2,-1,0,unknown,no
30,technician,married,tertiary,no,1570,yes,no,cellular,26,may,1,-1,0,unknown,no
35,technician,married,tertiary,no,7050,no,no,cellular,11,aug,3,182,4,success,yes
33,blue-collar,married,primary,no,3704,yes,no,unknown,6,jun,2,-1,0,unknown,no
30,technician,single,tertiary,no,6619,yes,no,cellular,21,aug,8,-1,0,unknown,no
32,blue-collar,single,secondary,no,-84,yes,no,cellular,11,may,1,-1,0,unknown,no
40,management,single,tertiary,no,1509,no,no,cellular,12,may,1,58,3,failure,no
31,self-employed,married,tertiary,no,1134,no,no,cellular,6,feb,2,-1,0,unknown,no
36,technician,married,secondary,no,146,yes,yes,unknown,15,may,2,-1,0,unknown,no
33,management,single,tertiary,no,9449,yes,no,cellular,8,may,1,-1,0,unknown,no
57,retired,married,secondary,no,374,yes,yes,cellular,16,jul,1,-1,0,unknown,no
45,technician,married,secondary,no,88,no,no,cellular,29,aug,2,-1,0,unknown,no
59,management,married,tertiary,no,2764,no,no,cellular,24,dec,1,206,2,failure,no
30,management,single,tertiary,no,2,yes,yes,cellular,25,jul,8,-1,0,unknown,yes
33,technician,married,tertiary,no,8023,no,no,cellular,30,nov,1,105,3,failure,no
52,blue-collar,married,secondary,no,289,yes,no,unknown,21,may,13,-1,0,unknown,no
83,retired,married,secondary,no,0,no,no,cellular,18,mar,10,-1,0,unknown,no
58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,1,-1,0,unknown,yes
33,management,divorced,tertiary,yes,280,no,yes,cellular,18,nov,1,-1,0,unknown,no
41,blue-collar,divorced,primary,no,2195,yes,no,unknown,3,jun,5,-1,0,unknown,no
31,self-employed,married,secondary,no,33,no,no,cellular,6,aug,4,-1,0,unknown,no
35,blue-collar,divorced,secondary,no,275,no,yes,cellular,10,jul,5,-1,0,unknown,no
27,management,single,tertiary,no,703,yes,no,unknown,5,jun,3,-1,0,unknown,yes
57,admin.,divorced,unknown,no,887,no,no,unknown,20,jun,8,-1,0,unknown,no
56,unknown,married,unknown,no,0,no,no,unknown,20,jun,2,-1,0,unknown,no
53,admin.,single,secondary,no,1178,yes,no,unknown,15,may,2,-1,0,unknown,no
39,management,married,tertiary,no,2763,yes,no,unknown,2,jun,2,-1,0,unknown,yes
32,entrepreneur,single,tertiary,no,890,yes,yes,cellular,28,aug,10,-1,0,unknown,no
46,self-employed,married,secondary,no,548,no,no,cellular,12,aug,4,-1,0,unknown,yes
56,technician,married,tertiary,no,272,no,no,cellular,26,aug,2,-1,0,unknown,no
46,management,divorced,tertiary,no,6269,yes,no,telephone,18,nov,3,112,2,failure,no
29,entrepreneur,married,secondary,no,178,yes,no,cellular,5,may,4,-1,0,unknown,no
60,management,married,primary,no,252,yes,yes,cellular,13,apr,2,147,3,failure,no
33,housemaid,single,tertiary,no,23663,yes,no,cellular,16,apr,2,146,2,failure,no
27,entrepreneur,single,tertiary,no,81,no,no,cellular,5,feb,1,199,3,failure,no
50,self-employed,divorced,tertiary,no,59,yes,no,unknown,28,may,2,-1,0,unknown,no
45,services,married,secondary,no,1343,no,yes,cellular,8,jul,1,-1,0,unknown,no
58,retired,married,secondary,no,225,no,no,cellular,7,aug,6,-1,0,unknown,no
59,retired,married,primary,no,0,yes,no,unknown,26,may,7,-1,0,unknown,no
58,retired,divorced,primary,no,2538,yes,no,cellular,31,jul,6,-1,0,unknown,no
64,retired,married,primary,no,43,no,no,cellular,11,mar,1,91,1,success,no
47,technician,married,secondary,no,57,no,no,cellular,5,may,1,342,1,success,no
40,management,married,tertiary,no,-117,yes,no,cellular,17,jul,2,-1,0,unknown,no
36,technician,divorced,secondary,no,666,yes,yes,cellular,3,apr,1,133,1,other,no
28,management,single,tertiary,no,0,yes,no,cellular,16,jul,5,-1,0,unknown,yes
38,technician,single,tertiary,no,25,yes,no,cellular,1,jun,2,-1,0,unknown,yes
53,entrepreneur,married,primary,no,1034,yes,no,cellular,19,nov,2,170,3,other,no
46,blue-collar,single,secondary,no,324,yes,no,unknown,30,may,6,-1,0,unknown,no
54,technician,married,secondary,no,0,no,no,telephone,16,nov,1,94,8,failure,no
32,management,married,tertiary,no,0,no,no,cellular,19,nov,1,-1,0,unknown,no
55,management,married,primary,no,621,no,yes,cellular,2,feb,1,208,1,failure,no
55,retired,divorced,secondary,no,138,no,no,cellular,17,jul,1,-1,0,unknown,no
56,technician,married,secondary,no,4063,no,yes,telephone,28,jul,4,-1,0,unknown,no
40,blue-collar,married,secondary,no,11084,no,no,unknown,11,jun,1,-1,0,unknown,no
44,technician,married,secondary,no,310,yes,no,cellular,6,feb,1,253,1,failure,no
32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,1,135,1,failure,no
33,management,married,tertiary,no,1808,yes,no,unknown,4,jun,4,-1,0,unknown,no
41,unemployed,divorced,secondary,no,1281,no,no,cellular,31,jul,3,-1,0,unknown,no
37,technician,married,secondary,no,64,yes,no,cellular,12,may,4,278,2,other,no
58,management,single,tertiary,no,2,yes,no,telephone,11,may,3,-1,0,unknown,no
52,blue-collar,married,secondary,no,60,no,yes,cellular,26,aug,2,-1,0,unknown,no
49,services,single,secondary,no,133,no,no,unknown,11,jun,6,-1,0,unknown,no
44,housemaid,married,primary,no,3706,no,no,unknown,17,jun,3,-1,0,unknown,no
28,admin.,single,unknown,no,174,no,no,cellular,28,sep,1,-1,0,unknown,no
31,technician,married,secondary,no,251,no,yes,cellular,29,aug,2,-1,0,unknown,no
37,self-employed,married,secondary,no,4153,yes,no,cellular,31,jul,16,-1,0,unknown,no
30,technician,single,tertiary,no,985,yes,no,cellular,19,feb,2,-1,0,unknown,no
28,services,single,secondary,no,168,no,no,cellular,1,jun,3,140,2,success,yes
46,services,married,secondary,no,1550,yes,no,cellular,16,apr,2,149,8,failure,no
47,management,married,tertiary,no,7708,yes,no,cellular,21,nov,5,-1,0,unknown,no
35,blue-collar,married,primary,no,-12,yes,no,unknown,12,may,5,-1,0,unknown,no
80,management,married,primary,no,6483,no,no,telephone,19,oct,1,-1,0,unknown,no
30,technician,single,tertiary,no,60,yes,yes,unknown,7,may,5,-1,0,unknown,no
55,technician,single,secondary,no,3339,yes,no,unknown,2,jun,1,-1,0,unknown,no
22,student,single,tertiary,no,1161,no,yes,cellular,16,jun,1,-1,0,unknown,no
33,blue-collar,single,primary,no,599,yes,no,unknown,21,may,1,-1,0,unknown,no
53,entrepreneur,married,unknown,no,28,no,no,cellular,31,jul,2,-1,0,unknown,no
49,management,married,tertiary,no,1430,no,no,cellular,18,nov,2,-1,0,unknown,no
51,retired,married,secondary,no,35,no,yes,cellular,8,jul,4,-1,0,unknown,no
41,self-employed,married,tertiary,no,6000,yes,no,cellular,18,nov,1,-1,0,unknown,no
34,technician,married,secondary,no,0,yes,no,cellular,15,jul,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,340,no,yes,unknown,16,jun,3,-1,0,unknown,no
35,entrepreneur,married,tertiary,no,0,no,no,cellular,5,may,1,168,4,failure,no
29,services,married,secondary,no,3,yes,no,cellular,10,jul,1,-1,0,unknown,no
40,technician,single,tertiary,no,445,yes,no,cellular,24,jul,1,-1,0,unknown,no
32,management,divorced,tertiary,no,874,no,no,cellular,12,aug,6,-1,0,unknown,yes
48,blue-collar,married,secondary,no,705,no,no,unknown,13,may,2,-1,0,unknown,no
59,retired,married,unknown,no,1033,no,no,unknown,11,jun,1,-1,0,unknown,yes
35,self-employed,divorced,tertiary,no,1354,yes,no,unknown,23,may,2,-1,0,unknown,yes
33,technician,single,tertiary,no,123,no,no,cellular,19,aug,1,-1,0,unknown,no
55,retired,married,primary,no,8894,no,no,unknown,11,jun,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,1,-1,0,unknown,no
42,housemaid,married,primary,no,14752,no,no,unknown,19,may,2,-1,0,unknown,no
46,blue-collar,married,primary,no,67,no,no,unknown,24,jun,1,-1,0,unknown,no
35,housemaid,divorced,secondary,no,39,no,no,cellular,31,jul,2,-1,0,unknown,no
28,technician,single,tertiary,no,102,no,no,cellular,28,jan,2,-1,0,unknown,no
25,student,single,secondary,no,1790,no,no,cellular,17,apr,1,322,3,failure,no
56,management,single,tertiary,no,15311,no,no,cellular,29,apr,6,-1,0,unknown,no
30,admin.,single,secondary,no,-635,no,no,cellular,25,jul,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,115,no,no,cellular,11,aug,4,-1,0,unknown,no
40,management,married,tertiary,no,10786,no,no,unknown,20,jun,3,-1,0,unknown,no
40,blue-collar,married,secondary,no,498,yes,no,cellular,8,may,2,298,4,failure,no
39,blue-collar,married,secondary,no,1045,yes,yes,cellular,9,jul,13,-1,0,unknown,no
48,entrepreneur,married,tertiary,no,810,no,no,unknown,6,jun,1,-1,0,unknown,no
31,technician,single,tertiary,no,-162,yes,no,cellular,18,may,1,-1,0,unknown,no
32,management,married,tertiary,no,55,no,no,cellular,2,feb,3,-1,0,unknown,no
34,services,married,secondary,no,586,yes,yes,unknown,8,may,2,-1,0,unknown,no
26,technician,single,secondary,no,455,no,no,cellular,29,jan,1,182,8,other,no
31,management,married,tertiary,no,1010,yes,no,cellular,15,may,3,364,9,other,no
37,management,single,tertiary,no,509,yes,no,cellular,6,may,1,-1,0,unknown,no
29,student,single,unknown,no,2929,no,no,cellular,11,aug,1,-1,0,unknown,no
57,technician,married,secondary,no,3071,yes,yes,cellular,7,may,3,-1,0,unknown,no
47,management,single,tertiary,no,153,yes,no,cellular,18,nov,2,-1,0,unknown,no
38,self-employed,single,secondary,no,1146,yes,no,unknown,21,may,2,-1,0,unknown,no
48,blue-collar,married,primary,no,1092,no,yes,cellular,18,nov,1,172,8,failure,no
50,management,married,tertiary,no,3463,no,yes,cellular,28,oct,1,-1,0,unknown,yes
33,admin.,married,secondary,no,1158,yes,no,cellular,20,apr,2,-1,0,unknown,no
28,admin.,single,secondary,no,26,yes,no,cellular,7,may,2,-1,0,unknown,no
30,services,single,secondary,no,566,no,no,cellular,5,feb,1,-1,0,unknown,no
52,technician,divorced,secondary,no,204,no,no,cellular,7,aug,2,-1,0,unknown,no
36,technician,married,secondary,no,480,no,no,cellular,20,oct,1,-1,0,unknown,yes
36,technician,single,secondary,no,1855,yes,no,cellular,4,feb,1,273,1,failure,no
46,services,married,secondary,no,1034,no,no,cellular,8,aug,2,-1,0,unknown,no
57,management,married,tertiary,no,3250,no,no,cellular,20,aug,3,-1,0,unknown,no
28,management,single,secondary,no,1633,no,no,cellular,5,jun,1,-1,0,unknown,yes
46,services,married,secondary,no,0,yes,no,cellular,22,jun,1,124,1,other,no
55,retired,married,primary,no,3334,no,no,cellular,14,aug,4,-1,0,unknown,yes
33,management,married,tertiary,no,4020,yes,yes,cellular,15,apr,1,-1,0,unknown,no
53,management,married,secondary,no,66,no,yes,telephone,8,jul,1,-1,0,unknown,no
41,technician,single,secondary,no,-41,yes,yes,cellular,3,apr,1,-1,0,unknown,no
60,blue-collar,married,secondary,no,322,yes,no,cellular,7,may,1,-1,0,unknown,no
35,entrepreneur,married,primary,no,2643,no,yes,cellular,8,jul,1,-1,0,unknown,no
43,blue-collar,divorced,primary,no,49,yes,no,unknown,9,may,1,-1,0,unknown,no
57,admin.,divorced,primary,no,1,no,no,unknown,15,may,10,-1,0,unknown,no
46,admin.,married,secondary,no,3098,yes,no,telephone,21,nov,9,-1,0,unknown,no
31,blue-collar,married,primary,no,352,yes,no,unknown,19,may,9,-1,0,unknown,no
53,technician,married,secondary,no,65,no,no,cellular,25,aug,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,3,-1,0,unknown,no
32,admin.,single,secondary,no,739,yes,no,cellular,20,nov,3,-1,0,unknown,no
48,management,married,tertiary,no,1167,yes,yes,cellular,1,jun,1,-1,0,unknown,yes
50,admin.,married,secondary,no,231,yes,no,cellular,21,nov,2,-1,0,unknown,no
40,blue-collar,married,primary,no,1136,yes,no,unknown,21,may,1,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,233,no,no,cellular,5,feb,1,-1,0,unknown,no
59,admin.,married,secondary,no,817,no,no,cellular,9,apr,1,-1,0,unknown,no
27,blue-collar,single,primary,no,1128,yes,no,unknown,30,jun,4,-1,0,unknown,no
32,management,single,tertiary,no,1831,yes,no,cellular,20,apr,2,-1,0,unknown,no
35,technician,single,secondary,no,450,yes,no,cellular,13,may,1,-1,0,unknown,no
28,services,married,secondary,no,0,yes,no,cellular,5,may,2,281,8,failure,no
37,management,divorced,secondary,no,414,no,no,cellular,29,jan,2,162,4,failure,no
57,management,married,primary,no,1052,yes,no,unknown,13,may,4,-1,0,unknown,no
42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,2,-1,0,unknown,no
55,admin.,married,primary,no,343,yes,no,cellular,14,jul,3,-1,0,unknown,no
52,management,married,tertiary,no,1944,yes,no,cellular,15,apr,3,323,2,failure,no
26,blue-collar,single,secondary,no,-32,yes,yes,cellular,31,jul,6,-1,0,unknown,no
52,technician,married,secondary,no,1781,yes,no,unknown,19,may,2,-1,0,unknown,no
26,management,single,tertiary,no,350,no,no,cellular,8,jul,1,-1,0,unknown,no
33,unemployed,married,secondary,no,2,yes,no,cellular,16,jul,1,-1,0,unknown,no
24,blue-collar,single,primary,no,111,yes,yes,unknown,27,may,4,-1,0,unknown,no
37,management,divorced,tertiary,no,168,yes,no,unknown,5,jun,1,-1,0,unknown,no
28,technician,single,secondary,no,3,no,no,telephone,18,may,8,349,6,failure,no
30,technician,single,secondary,no,102,yes,no,unknown,7,may,2,-1,0,unknown,no
33,blue-collar,married,primary,no,0,yes,no,unknown,15,may,1,-1,0,unknown,no
55,unknown,married,primary,no,159,no,no,unknown,4,sep,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,352,yes,no,cellular,11,may,3,-1,0,unknown,no
37,management,married,tertiary,no,865,yes,no,cellular,3,jun,1,-1,0,unknown,no
59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,3,-1,0,unknown,no
27,blue-collar,single,secondary,no,5,yes,no,unknown,19,may,3,-1,0,unknown,no
23,student,married,tertiary,yes,-230,yes,no,cellular,18,may,2,-1,0,unknown,no
51,management,divorced,tertiary,no,0,no,no,cellular,13,aug,2,-1,0,unknown,no
50,blue-collar,married,primary,no,3924,yes,no,cellular,20,apr,2,-1,0,unknown,no
43,technician,married,secondary,no,764,yes,no,cellular,14,jul,5,-1,0,unknown,no
37,blue-collar,divorced,primary,no,511,yes,no,telephone,11,may,1,-1,0,unknown,no
34,management,single,tertiary,no,4348,yes,no,cellular,28,aug,8,-1,0,unknown,no
41,management,married,tertiary,no,3016,yes,no,cellular,14,jul,3,-1,0,unknown,no
26,student,single,secondary,no,279,no,no,cellular,7,may,3,-1,0,unknown,no
49,management,divorced,tertiary,no,1405,no,no,unknown,8,jun,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1,-1,0,unknown,yes
30,management,single,tertiary,no,162,yes,no,unknown,20,may,4,-1,0,unknown,no
38,services,divorced,secondary,no,792,no,no,unknown,6,jun,1,-1,0,unknown,no
58,management,married,secondary,no,111,no,no,telephone,24,mar,2,-1,0,unknown,no
34,student,single,unknown,no,1281,no,no,cellular,25,aug,1,117,1,failure,no
53,services,divorced,unknown,no,1012,yes,no,cellular,28,jul,2,-1,0,unknown,no
50,management,married,tertiary,no,2881,no,no,cellular,5,aug,2,2,5,other,no
30,blue-collar,single,secondary,no,445,yes,no,cellular,16,apr,1,330,2,failure,no
40,management,married,secondary,no,643,yes,no,cellular,17,apr,2,256,1,failure,no
57,housemaid,single,secondary,no,254,no,no,cellular,8,oct,1,-1,0,unknown,no
40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,2,333,18,failure,no
41,technician,married,secondary,no,2125,yes,yes,cellular,21,nov,3,116,4,failure,no
53,technician,divorced,unknown,no,629,yes,no,cellular,8,may,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,-202,yes,yes,cellular,30,jul,4,-1,0,unknown,no
32,technician,single,secondary,no,271,yes,no,cellular,13,may,2,268,2,other,no
34,management,married,tertiary,no,703,yes,no,cellular,14,apr,1,-1,0,unknown,yes
46,blue-collar,married,secondary,no,-216,yes,no,cellular,28,jul,3,-1,0,unknown,no
45,services,divorced,secondary,no,88,no,yes,cellular,7,jul,1,-1,0,unknown,no
51,admin.,single,tertiary,no,16,yes,no,cellular,30,jan,1,-1,0,unknown,no
31,management,married,secondary,no,466,yes,no,cellular,14,may,1,-1,0,unknown,no
47,technician,married,secondary,no,-75,yes,no,cellular,4,feb,1,247,1,other,no
32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,1,-1,0,unknown,no
41,technician,married,secondary,no,77,yes,no,cellular,7,may,1,-1,0,unknown,no
37,services,single,secondary,no,-244,no,no,unknown,3,jul,1,-1,0,unknown,no
27,blue-collar,single,primary,no,1209,no,no,cellular,29,jan,1,-1,0,unknown,no
27,services,married,secondary,no,58,yes,no,cellular,7,may,1,337,2,other,no
50,management,married,secondary,yes,421,no,no,cellular,20,nov,5,-1,0,unknown,no
31,management,single,tertiary,no,112,yes,no,cellular,2,feb,2,271,1,failure,no
40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1,136,8,other,no
43,management,married,tertiary,no,1429,yes,no,cellular,19,nov,1,198,2,other,yes
39,technician,married,tertiary,no,794,no,no,telephone,2,feb,1,-1,0,unknown,no
31,entrepreneur,single,tertiary,no,1957,no,no,cellular,4,feb,3,-1,0,unknown,no
48,technician,married,secondary,no,454,yes,no,cellular,10,jul,1,-1,0,unknown,no
32,blue-collar,single,primary,no,882,no,yes,cellular,29,jul,8,-1,0,unknown,no
47,unemployed,married,primary,no,168,yes,no,telephone,30,jan,1,241,1,other,no
35,management,single,tertiary,no,714,yes,no,cellular,26,aug,22,-1,0,unknown,no
42,management,single,tertiary,no,0,no,no,cellular,7,sep,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,2,-1,0,unknown,yes
59,retired,married,secondary,no,163,no,no,cellular,24,jul,1,-1,0,unknown,no
38,admin.,married,secondary,no,3190,yes,no,unknown,20,jun,2,-1,0,unknown,no
50,unemployed,married,secondary,no,1772,no,no,cellular,29,jul,4,-1,0,unknown,no
27,services,single,secondary,no,-151,no,no,cellular,8,jul,2,-1,0,unknown,no
55,housemaid,married,primary,no,16,no,no,unknown,20,jun,1,-1,0,unknown,no
39,services,single,secondary,no,7066,yes,no,cellular,15,may,3,357,3,other,yes
31,technician,single,tertiary,no,454,no,no,cellular,4,feb,3,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,20,may,2,-1,0,unknown,no
28,technician,single,secondary,yes,-298,yes,no,unknown,3,jun,7,-1,0,unknown,no
42,technician,married,secondary,no,439,no,no,cellular,20,aug,2,-1,0,unknown,no
40,services,divorced,secondary,no,1927,yes,no,unknown,15,may,1,-1,0,unknown,no
59,management,single,secondary,no,671,yes,yes,cellular,29,jan,2,259,5,failure,no
40,services,single,secondary,no,65,yes,no,cellular,15,may,3,-1,0,unknown,no
43,technician,married,secondary,no,-932,yes,no,cellular,16,apr,1,-1,0,unknown,no
38,technician,single,secondary,no,4366,yes,no,cellular,29,jul,2,-1,0,unknown,no
54,retired,married,primary,no,0,yes,no,cellular,11,jul,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,4900,yes,no,telephone,31,jul,2,-1,0,unknown,no
55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,1,94,3,other,yes
33,management,married,tertiary,no,148,no,no,unknown,20,may,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,5,no,no,cellular,18,aug,3,-1,0,unknown,no
36,management,married,secondary,no,-148,no,no,cellular,18,nov,2,-1,0,unknown,no
48,technician,divorced,tertiary,no,113,no,yes,cellular,22,jul,1,-1,0,unknown,no
42,management,married,secondary,no,-105,yes,no,cellular,28,aug,2,-1,0,unknown,no
46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,2,183,2,success,yes
49,technician,married,secondary,yes,-1680,yes,yes,unknown,27,jun,4,-1,0,unknown,no
36,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,2,353,1,failure,no
34,technician,single,tertiary,no,144,yes,yes,cellular,14,oct,1,85,19,failure,no
51,entrepreneur,divorced,tertiary,no,4,yes,yes,cellular,20,apr,5,-1,0,unknown,no
58,blue-collar,married,primary,no,309,no,no,cellular,19,aug,2,-1,0,unknown,no
48,management,married,tertiary,no,866,no,no,cellular,29,jan,2,-1,0,unknown,no
41,admin.,single,secondary,no,1020,yes,no,unknown,19,may,1,-1,0,unknown,yes
49,self-employed,married,primary,no,489,yes,no,unknown,27,may,4,-1,0,unknown,no
43,management,married,primary,no,8167,yes,no,unknown,19,may,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,-255,no,yes,unknown,2,jul,3,-1,0,unknown,no
54,retired,married,secondary,no,3671,no,no,unknown,11,jun,3,-1,0,unknown,no
33,blue-collar,divorced,primary,no,636,yes,no,cellular,9,jul,11,-1,0,unknown,no
35,technician,married,secondary,no,141,yes,no,cellular,19,aug,2,-1,0,unknown,no
56,technician,married,secondary,no,150,yes,yes,cellular,11,may,6,349,1,failure,no
57,technician,married,secondary,no,839,no,yes,unknown,5,may,1,-1,0,unknown,no
31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,2,-1,0,unknown,yes
33,technician,single,secondary,no,716,yes,no,cellular,14,may,2,-1,0,unknown,no
29,technician,single,tertiary,no,2485,no,no,telephone,24,jul,6,-1,0,unknown,no
38,management,single,tertiary,no,15030,yes,no,cellular,13,may,1,174,7,other,no
37,admin.,married,secondary,no,11303,no,no,cellular,26,may,2,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,595,no,no,cellular,7,aug,2,-1,0,unknown,no
30,management,single,tertiary,no,19358,no,no,cellular,19,nov,2,-1,0,unknown,no
31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,1,-1,0,unknown,no
28,technician,single,tertiary,no,183,yes,yes,unknown,28,may,2,-1,0,unknown,no
26,admin.,single,secondary,no,255,no,no,cellular,30,apr,1,80,1,success,yes
31,technician,single,secondary,no,102,yes,no,telephone,17,apr,2,345,2,failure,no
50,housemaid,divorced,primary,no,94,yes,no,cellular,22,jul,4,-1,0,unknown,no
45,entrepreneur,married,primary,no,58,yes,no,telephone,13,may,3,371,3,failure,no
48,management,married,primary,no,606,no,no,cellular,5,mar,6,-1,0,unknown,no
41,technician,married,secondary,no,0,no,yes,cellular,23,jul,1,-1,0,unknown,no
60,technician,married,primary,no,65,yes,no,unknown,9,may,2,-1,0,unknown,yes
41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,1,-1,0,unknown,no
43,blue-collar,married,primary,no,757,yes,no,unknown,9,may,4,-1,0,unknown,no
36,management,married,tertiary,no,9269,yes,yes,cellular,19,nov,2,-1,0,unknown,no
40,blue-collar,married,primary,no,1206,no,yes,telephone,16,jul,5,-1,0,unknown,no
28,management,single,tertiary,no,882,no,yes,cellular,29,jan,1,205,2,failure,no
27,student,single,tertiary,no,5291,no,no,cellular,12,nov,2,92,2,failure,yes
49,management,single,secondary,no,61,yes,no,cellular,29,jan,2,246,1,failure,no
37,technician,married,tertiary,no,0,yes,no,cellular,17,nov,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,1407,yes,no,cellular,6,may,3,-1,0,unknown,no
31,technician,single,secondary,yes,25,no,no,cellular,2,feb,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,1354,yes,yes,cellular,17,nov,2,-1,0,unknown,no
35,blue-collar,married,primary,no,793,yes,no,cellular,17,apr,1,-1,0,unknown,no
51,blue-collar,divorced,unknown,no,10287,yes,no,unknown,29,may,1,-1,0,unknown,no
33,technician,single,secondary,no,5235,no,no,cellular,7,aug,3,-1,0,unknown,no
30,technician,single,tertiary,no,3,yes,no,cellular,6,may,2,169,2,failure,no
58,technician,single,secondary,no,409,no,yes,cellular,14,jul,2,-1,0,unknown,no
34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,1,69,2,failure,no
45,management,married,tertiary,no,-459,no,no,cellular,21,aug,6,-1,0,unknown,no
28,services,single,secondary,no,198,no,no,cellular,5,jul,2,-1,0,unknown,yes
31,blue-collar,married,primary,no,99,yes,no,cellular,17,apr,2,322,1,other,no
40,management,married,tertiary,no,60,no,no,unknown,16,jun,6,-1,0,unknown,no
30,services,single,secondary,no,3485,no,no,cellular,2,feb,2,-1,0,unknown,no
34,entrepreneur,married,secondary,no,-139,yes,yes,unknown,27,may,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,952,no,yes,unknown,12,jun,1,-1,0,unknown,no
59,retired,married,primary,no,1427,no,no,unknown,18,jun,2,-1,0,unknown,no
43,technician,single,tertiary,no,1017,yes,no,unknown,19,may,2,-1,0,unknown,no
41,management,married,tertiary,no,-29,no,no,cellular,29,jan,2,266,2,failure,no
33,technician,divorced,secondary,no,9,no,no,cellular,21,aug,2,-1,0,unknown,no
33,management,married,secondary,no,4040,yes,no,cellular,20,apr,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,13,no,no,unknown,3,jun,1,-1,0,unknown,no
32,self-employed,single,secondary,no,1259,no,no,cellular,25,jul,2,-1,0,unknown,no
25,admin.,married,secondary,no,18,yes,no,cellular,18,jul,1,-1,0,unknown,no
25,blue-collar,married,secondary,no,-76,yes,no,unknown,12,may,3,-1,0,unknown,no
38,technician,single,tertiary,no,221,no,no,cellular,20,aug,3,-1,0,unknown,no
34,management,married,tertiary,no,136,yes,no,cellular,22,apr,1,-1,0,unknown,no
67,blue-collar,married,secondary,no,16353,no,no,cellular,27,oct,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,-63,yes,no,unknown,30,may,1,-1,0,unknown,no
45,housemaid,married,primary,no,7353,no,no,cellular,13,aug,2,-1,0,unknown,no
33,blue-collar,married,primary,no,511,yes,no,unknown,21,may,2,-1,0,unknown,no
38,admin.,married,primary,no,3913,yes,no,cellular,20,apr,2,315,2,failure,no
32,technician,divorced,secondary,no,1097,yes,no,unknown,12,may,2,-1,0,unknown,no
54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21,may,6,-1,0,unknown,no
51,admin.,divorced,secondary,no,340,yes,no,unknown,8,may,1,-1,0,unknown,no
42,blue-collar,married,primary,no,-119,yes,no,cellular,22,jul,3,-1,0,unknown,no
41,admin.,married,secondary,no,2993,yes,no,cellular,22,jul,12,-1,0,unknown,no
39,management,divorced,tertiary,no,3575,no,yes,cellular,18,aug,3,-1,0,unknown,no
38,blue-collar,married,secondary,no,361,yes,no,unknown,11,jun,1,-1,0,unknown,no
39,management,married,secondary,no,1072,yes,no,unknown,27,may,2,-1,0,unknown,no
46,blue-collar,married,primary,no,2904,no,no,cellular,20,apr,2,-1,0,unknown,no
50,entrepreneur,divorced,tertiary,no,1790,no,yes,cellular,6,feb,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,86,yes,no,unknown,19,may,1,-1,0,unknown,no
